player_faction,player_subfaction,opponent_faction,opponent_subfaction,result,points,rounds,ruleset,players
bretonnia,errantry_crusade,tomb_kings,grand_army,0.0,1500,3,v1.1,20
tomb_kings,royal_host,dark_elves,grand_army,1.0,1500,3,v1.1,20
bretonnia,errantry_crusade,o_and_g,grand_army,0.0,1500,3,v1.1,20
o_and_g,grand_army,dwarves,grand_army,0.0,1500,3,v1.1,20
w_chaos,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,60
dark_elves,grand_army,dwarves,grand_army,0.0,1250,3,v1.1,60
w_chaos,grand_army,dark_elves,grand_army,1.0,1250,3,v1.1,60
o_and_g,grand_army,bretonnia,exiles,0.0,1250,3,v1.1,60
vampire_counts,grand_army,beastmen,grand_army,1.0,1250,3,v1.1,60
bretonnia,grand_army,dark_elves,grand_army,1.0,1250,3,v1.1,60
o_and_g,grand_army,wood_elves,grand_army,1.0,1250,3,v1.1,60
beastmen,grand_army,empire,grand_army,0.0,1250,3,v1.1,60
o_and_g,grand_army,dark_elves,grand_army,0.0,1250,3,v1.1,60
dark_elves,grand_army,beastmen,grand_army,0.0,1250,3,v1.1,60
ogres,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,60
bretonnia,grand_army,beastmen,grand_army,1.0,1250,3,v1.1,60
empire,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,60
vampire_counts,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,60
bretonnia,grand_army,beastmen,grand_army,1.0,1250,3,v1.1,60
beastmen,grand_army,bretonnia,grand_army,1.0,1250,3,v1.1,60
o_and_g,grand_army,bretonnia,grand_army,1.0,1250,3,v1.1,60
empire,grand_army,dwarves,grand_army,1.0,1250,3,v1.1,60
beastmen,grand_army,bretonnia,errantry_crusade,0.0,1500,3,v1.1,12
tomb_kings,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,12
high_elves,grand_army,o_and_g,grand_army,0.0,1500,3,v1.1,12
wood_elves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,12
vampire_counts,grand_army,dwarves,grand_army,1.0,1500,3,v1.1,12
dwarves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,12
wood_elves,grand_army,dwarves,grand_army,0.0,1500,3,v1.1,12
dwarves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,12
beastmen,grand_army,high_elves,grand_army,0.0,1500,3,v1.1,12
vampire_counts,grand_army,bretonnia,errantry_crusade,0.0,1500,3,v1.1,12
bretonnia,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,12
bretonnia,grand_army,o_and_g,grand_army,0.0,1500,3,v1.1,12
wood_elves,grand_army,vampire_counts,grand_army,1.0,1500,3,v1.1,12
bretonnia,errantry_crusade,dwarves,grand_army,1.0,1500,3,v1.1,12
bretonnia,grand_army,beastmen,grand_army,1.0,1500,3,v1.1,12
dwarves,grand_army,high_elves,grand_army,1.0,1500,3,v1.1,12
o_and_g,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,12
tomb_kings,grand_army,w_chaos,grand_army,1.0,2000,5,v1.1,24
o_and_g,grand_army,wood_elves,grand_army,1.0,2000,5,v1.1,24
beastmen,grand_army,wood_elves,grand_army,1.0,2000,5,v1.1,24
high_elves,grand_army,dark_elves,grand_army,1.0,2000,5,v1.1,24
bretonnia,grand_army,high_elves,grand_army,1.0,2000,5,v1.1,24
bretonnia,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
w_chaos,grand_army,dwarves,grand_army,1.0,2000,5,v1.1,24
wood_elves,grand_army,dwarves,grand_army,0.5,2000,5,v1.1,24
w_chaos,grand_army,vampire_counts,grand_army,1.0,2000,5,v1.1,24
empire,grand_army,tomb_kings,royal_host,0.0,2000,5,v1.1,24
w_chaos,grand_army,high_elves,grand_army,1.0,2000,5,v1.1,24
dark_elves,grand_army,dwarves,grand_army,1.0,2000,5,v1.1,24
wood_elves,grand_army,high_elves,grand_army,1.0,2000,5,v1.1,24
bretonnia,grand_army,dwarves,grand_army,0.5,2000,5,v1.1,24
empire,grand_army,wood_elves,grand_army,0.0,2000,5,v1.1,24
w_chaos,grand_army,empire,grand_army,0.0,2000,5,v1.1,24
tomb_kings,royal_host,o_and_g,grand_army,0.0,2000,5,v1.1,24
bretonnia,grand_army,tomb_kings,grand_army,0.0,2000,5,v1.1,24
vampire_counts,grand_army,tomb_kings,mortuary_cult,0.0,2000,5,v1.1,24
tomb_kings,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,24
w_chaos,grand_army,beastmen,grand_army,0.0,2000,5,v1.1,24
tomb_kings,mortuary_cult,dwarves,grand_army,0.5,2000,5,v1.1,24
w_chaos,grand_army,high_elves,grand_army,1.0,2000,5,v1.1,24
wood_elves,grand_army,bretonnia,grand_army,0.0,2000,5,v1.1,24
dwarves,grand_army,vampire_counts,grand_army,0.5,2000,5,v1.1,24
wood_elves,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
dark_elves,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
bretonnia,grand_army,w_chaos,grand_army,0.5,2000,5,v1.1,24
tomb_kings,royal_host,bretonnia,grand_army,0.0,2000,5,v1.1,24
w_chaos,grand_army,tomb_kings,grand_army,0.5,2000,5,v1.1,24
high_elves,grand_army,wood_elves,grand_army,1.0,2000,5,v1.1,24
tomb_kings,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,24
tomb_kings,grand_army,high_elves,grand_army,0.0,2000,5,v1.1,24
wood_elves,grand_army,tomb_kings,mortuary_cult,0.0,2000,5,v1.1,24
w_chaos,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,24
dwarves,grand_army,tomb_kings,royal_host,1.0,2000,5,v1.1,24
vampire_counts,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
tomb_kings,grand_army,beastmen,grand_army,0.0,2000,5,v1.1,24
wood_elves,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
wood_elves,grand_army,w_chaos,grand_army,1.0,2000,5,v1.1,24
dwarves,grand_army,high_elves,grand_army,0.5,2000,5,v1.1,24
dark_elves,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,24
o_and_g,grand_army,wood_elves,grand_army,1.0,2000,5,v1.1,24
dark_elves,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,24
bretonnia,grand_army,wood_elves,grand_army,0.5,2000,5,v1.1,24
wood_elves,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,24
w_chaos,grand_army,tomb_kings,grand_army,1.0,2000,5,v1.1,24
empire,grand_army,high_elves,grand_army,0.0,2000,5,v1.1,24
tomb_kings,royal_host,dwarves,grand_army,0.5,2000,5,v1.1,24
w_chaos,grand_army,empire,grand_army,1.0,2000,5,v1.1,24
w_chaos,grand_army,dwarves,grand_army,0.0,2000,5,v1.1,24
beastmen,grand_army,high_elves,grand_army,0.0,2000,5,v1.1,24
bretonnia,grand_army,tomb_kings,mortuary_cult,1.0,2000,3,v1.1,4
lizardmen,grand_army,skaven,grand_army,0.0,2000,3,v1.1,4
ogres,grand_army,lizardmen,grand_army,1.0,2000,3,v1.1,4
bretonnia,grand_army,skaven,grand_army,0.0,2000,3,v1.1,4
skaven,grand_army,ogres,grand_army,1.0,2000,3,v1.1,4
tomb_kings,mortuary_cult,lizardmen,grand_army,1.0,2000,3,v1.1,4
wood_elves,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,8
high_elves,grand_army,d_chaos,grand_army,1.0,2000,3,v1.1,8
skaven,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,8
beastmen,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,8
d_chaos,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,8
o_and_g,grand_army,skaven,grand_army,0.0,2000,3,v1.1,8
high_elves,grand_army,beastmen,grand_army,1.0,2000,3,v1.1,8
o_and_g,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,8
o_and_g,grand_army,high_elves,grand_army,0.0,2000,3,v1.1,8
beastmen,grand_army,dwarves,grand_army,1.0,2000,3,v1.1,8
skaven,grand_army,d_chaos,grand_army,0.0,2000,3,v1.1,8
o_and_g,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,8
tomb_kings,grand_army,w_chaos,grand_army,1.0,2500,3,v1.1,12
high_elves,grand_army,empire,grand_army,1.0,2500,3,v1.1,12
dark_elves,grand_army,w_chaos,grand_army,0.0,2500,3,v1.1,12
vampire_counts,grand_army,empire,grand_army,0.0,2500,3,v1.1,12
w_chaos,grand_army,dark_elves,grand_army,0.0,2500,3,v1.1,12
tomb_kings,grand_army,dark_elves,grand_army,1.0,2500,3,v1.1,12
lizardmen,grand_army,w_chaos,grand_army,1.0,2500,3,v1.1,12
empire,grand_army,high_elves,grand_army,0.5,2500,3,v1.1,12
lizardmen,grand_army,empire,grand_army,1.0,2500,3,v1.1,12
dark_elves,grand_army,vampire_counts,grand_army,1.0,2500,3,v1.1,12
empire,grand_army,w_chaos,grand_army,0.0,2500,3,v1.1,12
high_elves,grand_army,lizardmen,grand_army,1.0,2500,3,v1.1,12
vampire_counts,grand_army,w_chaos,grand_army,0.0,2500,3,v1.1,12
w_chaos,grand_army,empire,grand_army,0.0,2500,3,v1.1,12
lizardmen,grand_army,tomb_kings,grand_army,1.0,2500,3,v1.1,12
beastmen,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,20
bretonnia,grand_army,w_chaos,grand_army,0.0,1250,3,v1.1,20
tomb_kings,grand_army,lizardmen,grand_army,1.0,1250,3,v1.1,20
chaos_dwarves,grand_army,vampire_counts,grand_army,1.0,1250,3,v1.1,20
w_chaos,grand_army,wood_elves,grand_army,0.0,1250,3,v1.1,20
w_chaos,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,20
bretonnia,exiles,o_and_g,grand_army,1.0,1250,3,v1.1,20
o_and_g,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,20
beastmen,grand_army,empire,grand_army,0.0,1250,3,v1.1,20
empire,grand_army,d_chaos,grand_army,0.0,1250,3,v1.1,20
tomb_kings,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,20
vampire_counts,grand_army,w_chaos,grand_army,0.0,1250,3,v1.1,20
empire,grand_army,tomb_kings,grand_army,0.0,1250,3,v1.1,20
wood_elves,grand_army,w_chaos,grand_army,1.0,1250,3,v1.1,20
d_chaos,grand_army,bretonnia,exiles,0.0,1250,3,v1.1,20
chaos_dwarves,grand_army,empire,grand_army,1.0,1250,3,v1.1,20
o_and_g,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,20
beastmen,grand_army,w_chaos,grand_army,1.0,1250,3,v1.1,20
lizardmen,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,20
tomb_kings,grand_army,empire,grand_army,1.0,1250,3,v1.1,20
d_chaos,grand_army,w_chaos,grand_army,0.0,1250,3,v1.1,20
w_chaos,grand_army,tomb_kings,grand_army,0.0,1250,3,v1.1,20
w_chaos,grand_army,empire,grand_army,1.0,1250,3,v1.1,20
vampire_counts,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,20
wood_elves,grand_army,bretonnia,exiles,0.0,1250,3,v1.1,20
tomb_kings,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,20
chaos_dwarves,grand_army,beastmen,grand_army,1.0,1250,3,v1.1,20
tomb_kings,grand_army,o_and_g,troll_horde,0.0,2000,3,v1.1,10
tomb_kings,grand_army,bretonnia,grand_army,1.0,2000,3,v1.1,10
dwarves,grand_army,empire,grand_army,0.0,2000,3,v1.1,10
d_chaos,grand_army,empire,grand_army,1.0,2000,3,v1.1,10
dark_elves,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,10
dark_elves,grand_army,bretonnia,grand_army,0.5,2000,3,v1.1,10
empire,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,10
o_and_g,troll_horde,d_chaos,grand_army,1.0,2000,3,v1.1,10
tomb_kings,grand_army,empire,grand_army,1.0,2000,3,v1.1,10
ogres,grand_army,vampire_counts,grand_army,0.0,2000,5,v1.1,20
w_chaos,grand_army,dwarves,grand_army,0.0,2000,5,v1.1,20
tomb_kings,mortuary_cult,high_elves,grand_army,0.0,2000,5,v1.1,20
beastmen,grand_army,dwarves,grand_army,1.0,2000,5,v1.1,20
w_chaos,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,20
ogres,grand_army,vampire_counts,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,empire,grand_army,0.5,2000,5,v1.1,20
w_chaos,grand_army,high_elves,grand_army,1.0,2000,5,v1.1,20
bretonnia,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,20
skaven,grand_army,beastmen,grand_army,0.5,2000,5,v1.1,20
tomb_kings,mortuary_cult,vampire_counts,grand_army,1.0,2000,5,v1.1,20
dwarves,grand_army,w_chaos,grand_army,0.0,2000,5,v1.1,20
beastmen,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,20
high_elves,grand_army,w_chaos,grand_army,0.0,2000,5,v1.1,20
chaos_dwarves,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,20
high_elves,grand_army,ogres,grand_army,1.0,2000,5,v1.1,20
w_chaos,grand_army,dwarves,grand_army,0.0,2000,5,v1.1,20
vampire_counts,grand_army,ogres,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,empire,grand_army,0.0,2000,5,v1.1,20
beastmen,grand_army,skaven,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,w_chaos,grand_army,1.0,2000,5,v1.1,20
vampire_counts,grand_army,w_chaos,grand_army,1.0,2000,5,v1.1,20
chaos_dwarves,grand_army,ogres,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,w_chaos,grand_army,0.5,2000,5,v1.1,20
beastmen,grand_army,tomb_kings,mortuary_cult,1.0,2000,5,v1.1,20
empire,grand_army,bretonnia,grand_army,0.0,2000,5,v1.1,20
skaven,grand_army,vampire_counts,grand_army,1.0,2000,5,v1.1,20
o_and_g,grand_army,ogres,grand_army,0.0,2000,5,v1.1,20
chaos_dwarves,grand_army,empire,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,ogres,grand_army,0.0,2000,5,v1.1,20
beastmen,grand_army,bretonnia,grand_army,1.0,2000,5,v1.1,20
vampire_counts,grand_army,o_and_g,grand_army,0.5,2000,5,v1.1,20
dwarves,grand_army,high_elves,grand_army,0.0,2000,5,v1.1,20
high_elves,grand_army,dwarves,grand_army,1.0,2000,5,v1.1,20
skaven,grand_army,tomb_kings,mortuary_cult,0.0,2000,5,v1.1,20
ogres,grand_army,w_chaos,grand_army,0.0,2000,5,v1.1,20
vampire_counts,grand_army,beastmen,grand_army,0.5,2000,5,v1.1,20
dwarves,grand_army,o_and_g,grand_army,1.0,2000,5,v1.1,20
dwarves,grand_army,w_chaos,grand_army,0.0,2000,5,v1.1,20
skaven,grand_army,ogres,grand_army,1.0,2000,5,v1.1,20
high_elves,grand_army,ogres,grand_army,1.0,2000,5,v1.1,20
beastmen,grand_army,high_elves,grand_army,0.0,2000,5,v1.1,20
chaos_dwarves,grand_army,tomb_kings,mortuary_cult,0.5,2000,5,v1.1,20
w_chaos,grand_army,bretonnia,grand_army,0.5,2000,5,v1.1,20
beastmen,grand_army,vampire_counts,grand_army,1.0,2000,5,v1.1,20
vampire_counts,grand_army,beastmen,grand_army,1.0,2000,5,v1.1,20
w_chaos,grand_army,empire,grand_army,0.0,2000,5,v1.1,20
dwarves,grand_army,o_and_g,grand_army,0.5,1500,3,v1.1,14
bretonnia,grand_army,empire,grand_army,1.0,1500,3,v1.1,14
wood_elves,grand_army,o_and_g,grand_army,0.0,1500,3,v1.1,14
bretonnia,grand_army,high_elves,grand_army,1.0,1500,3,v1.1,14
skaven,grand_army,o_and_g,grand_army,0.0,1500,3,v1.1,14
w_chaos,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,14
tomb_kings,mortuary_cult,w_chaos,grand_army,0.5,1500,3,v1.1,14
dark_elves,grand_army,high_elves,grand_army,1.0,1500,3,v1.1,14
wood_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,14
w_chaos,grand_army,o_and_g,grand_army,0.0,1500,3,v1.1,14
o_and_g,grand_army,bretonnia,grand_army,1.0,1500,3,v1.1,14
o_and_g,grand_army,skaven,grand_army,0.0,1500,3,v1.1,14
dwarves,grand_army,w_chaos,grand_army,0.0,1500,3,v1.1,14
bretonnia,grand_army,tomb_kings,mortuary_cult,1.0,1500,3,v1.1,14
wood_elves,grand_army,bretonnia,grand_army,0.0,1500,3,v1.1,14
w_chaos,grand_army,skaven,grand_army,0.0,1500,3,v1.1,14
o_and_g,grand_army,high_elves,grand_army,1.0,1500,3,v1.1,14
dwarves,grand_army,empire,grand_army,1.0,1500,3,v1.1,14
dark_elves,grand_army,tomb_kings,mortuary_cult,0.0,1500,3,v1.1,14
bretonnia,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,14
skaven,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,10
high_elves,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,10
bretonnia,errantry_crusade,tomb_kings,mortuary_cult,0.0,2000,3,v1.1,10
dwarves,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,10
skaven,grand_army,wood_elves,grand_army,1.0,2000,3,v1.1,10
high_elves,grand_army,tomb_kings,mortuary_cult,0.0,2000,3,v1.1,10
bretonnia,errantry_crusade,high_elves,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,10
high_elves,grand_army,w_chaos,grand_army,0.5,2000,3,v1.1,10
w_chaos,grand_army,wood_elves,grand_army,0.0,2000,3,v1.1,10
tomb_kings,mortuary_cult,skaven,grand_army,0.0,2000,3,v1.1,10
wood_elves,grand_army,high_elves,grand_army,1.0,2000,3,v1.1,10
dwarves,grand_army,bretonnia,errantry_crusade,1.0,2000,3,v1.1,10
wood_elves,grand_army,w_chaos,grand_army,1.0,1250,3,v1.1,10
dwarves,grand_army,w_chaos,grand_army,1.0,1250,3,v1.1,10
tomb_kings,royal_host,o_and_g,grand_army,0.0,1250,3,v1.1,10
high_elves,grand_army,wood_elves,grand_army,1.0,1250,3,v1.1,10
high_elves,grand_army,bretonnia,errantry_crusade,0.0,1250,3,v1.1,10
high_elves,grand_army,o_and_g,grand_army,0.0,1250,3,v1.1,10
dwarves,grand_army,bretonnia,errantry_crusade,0.0,1250,3,v1.1,10
wood_elves,grand_army,high_elves,grand_army,1.0,1250,3,v1.1,10
w_chaos,grand_army,wood_elves,grand_army,0.0,1250,3,v1.1,10
w_chaos,grand_army,tomb_kings,royal_host,0.0,1250,3,v1.1,10
wood_elves,grand_army,bretonnia,errantry_crusade,0.0,1250,3,v1.1,10
o_and_g,grand_army,dwarves,grand_army,1.0,1250,3,v1.1,10
wood_elves,grand_army,tomb_kings,royal_host,1.0,1250,3,v1.1,10
w_chaos,grand_army,beastmen,grand_army,1.0,2000,3,v1.1,14
d_chaos,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,14
dwarves,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,14
dark_elves,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,14
o_and_g,grand_army,empire,grand_army,1.0,2000,3,v1.1,14
d_chaos,grand_army,dark_elves,grand_army,0.0,2000,3,v1.1,14
w_chaos,grand_army,bretonnia,errantry_crusade,0.0,2000,3,v1.1,14
empire,grand_army,dwarves,grand_army,0.5,2000,3,v1.1,14
chaos_dwarves,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,14
bretonnia,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,14
w_chaos,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.1,14
d_chaos,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,14
empire,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,14
o_and_g,grand_army,bretonnia,grand_army,0.0,2000,3,v1.1,14
o_and_g,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.1,14
dwarves,grand_army,dark_elves,grand_army,1.0,2000,3,v1.1,14
bretonnia,errantry_crusade,empire,grand_army,0.0,2000,3,v1.1,14
chaos_dwarves,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,14
o_and_g,grand_army,skaven,grand_army,1.0,1250,3,v1.1,6
tomb_kings,grand_army,dwarves,grand_army,1.0,1250,3,v1.1,6
high_elves,grand_army,wood_elves,grand_army,1.0,1250,3,v1.1,6
tomb_kings,grand_army,skaven,grand_army,1.0,1250,3,v1.1,6
wood_elves,grand_army,dwarves,grand_army,0.0,1250,3,v1.1,6
o_and_g,grand_army,high_elves,grand_army,0.0,1250,3,v1.1,6
high_elves,grand_army,tomb_kings,grand_army,1.0,1250,3,v1.1,6
o_and_g,grand_army,dwarves,grand_army,1.0,1250,3,v1.1,6
skaven,grand_army,wood_elves,grand_army,0.0,1250,3,v1.1,6
high_elves,grand_army,chaos_dwarves,grand_army,1.0,1500,3,v1.1,10
vampire_counts,grand_army,tomb_kings,grand_army,1.0,1500,3,v1.1,10
w_chaos,grand_army,high_elves,grand_army,1.0,1500,3,v1.1,10
dark_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
lizardmen,grand_army,empire,grand_army,0.0,1500,3,v1.1,10
empire,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,10
high_elves,grand_army,chaos_dwarves,grand_army,0.0,1500,3,v1.1,10
w_chaos,grand_army,lizardmen,grand_army,0.0,1500,3,v1.1,10
vampire_counts,grand_army,dark_elves,grand_army,1.0,1500,3,v1.1,10
high_elves,grand_army,empire,grand_army,1.0,1500,3,v1.1,10
high_elves,grand_army,vampire_counts,grand_army,1.0,1500,3,v1.1,10
dark_elves,grand_army,lizardmen,grand_army,0.0,1500,3,v1.1,10
empire,grand_army,w_chaos,grand_army,1.0,1500,3,v1.1,10
high_elves,grand_army,empire,grand_army,0.5,1500,3,v1.1,10
chaos_dwarves,grand_army,tomb_kings,grand_army,0.0,1500,3,v1.1,10
empire,grand_army,o_and_g,grand_army,0.5,1999,3,v1.1,6
bretonnia,grand_army,wood_elves,grand_army,1.0,1999,3,v1.1,6
dwarves,grand_army,lizardmen,grand_army,1.0,1999,3,v1.1,6
empire,grand_army,lizardmen,grand_army,1.0,1999,3,v1.1,6
dwarves,grand_army,bretonnia,grand_army,0.5,1999,3,v1.1,6
o_and_g,grand_army,wood_elves,grand_army,0.5,1999,3,v1.1,6
empire,grand_army,bretonnia,grand_army,0.0,1999,3,v1.1,6
wood_elves,grand_army,lizardmen,grand_army,1.0,1999,3,v1.1,6
dwarves,grand_army,o_and_g,grand_army,0.5,1999,3,v1.1,6
skaven,grand_army,bretonnia,grand_army,0.0,1250,3,v1.1,4
beastmen,grand_army,dwarves,grand_army,0.0,2000,3,v1.1,10
ogres,grand_army,empire,grand_army,1.0,2000,3,v1.1,10
dark_elves,grand_army,w_chaos,grand_army,1.0,2000,3,v1.1,10
d_chaos,grand_army,tomb_kings,royal_host,0.0,2000,3,v1.1,10
dwarves,grand_army,tomb_kings,royal_host,0.0,2000,3,v1.1,10
dark_elves,grand_army,ogres,grand_army,0.0,2000,3,v1.1,10
empire,grand_army,d_chaos,grand_army,0.0,2000,3,v1.1,10
o_and_g,grand_army,w_chaos,grand_army,0.0,2000,3,v1.1,10
o_and_g,grand_army,beastmen,grand_army,0.0,2000,3,v1.1,10
dwarves,grand_army,dark_elves,grand_army,1.0,2000,3,v1.1,10
w_chaos,grand_army,o_and_g,grand_army,0.0,2000,3,v1.1,10
tomb_kings,royal_host,ogres,grand_army,0.0,2000,3,v1.1,10
beastmen,grand_army,d_chaos,grand_army,1.0,2000,3,v1.1,10
empire,grand_army,o_and_g,grand_army,1.0,2000,3,v1.1,10
wood_elves,grand_army,bretonnia,grand_army,0.0,1250,3,v1.2,4
bretonnia,grand_army,o_and_g,grand_army,0.0,1250,3,v1.2,4
o_and_g,grand_army,wood_elves,grand_army,0.0,1250,3,v1.2,4
skaven,grand_army,wood_elves,grand_army,0.0,2000,3,v1.2,10
vampire_counts,grand_army,tomb_kings,grand_army,1.0,2000,3,v1.2,10
wood_elves,grand_army,dwarves,grand_army,0.0,2000,3,v1.2,10
skaven,grand_army,ogres,grand_army,1.0,2000,3,v1.2,10
high_elves,grand_army,vampire_counts,grand_army,1.0,2000,3,v1.2,10
vampire_counts,grand_army,skaven,grand_army,1.0,2000,3,v1.2,10
tomb_kings,grand_army,wood_elves,grand_army,1.0,2000,3,v1.2,10
dark_elves,grand_army,empire,grand_army,0.0,2000,3,v1.2,10
empire,grand_army,lizardmen,grand_army,0.0,2000,3,v1.2,10
bretonnia,grand_army,empire,grand_army,1.0,2000,3,v1.2,10
tomb_kings,grand_army,w_chaos,grand_army,0.0,2000,3,v1.2,10
w_chaos,grand_army,high_elves,grand_army,1.0,2000,3,v1.2,10
high_elves,grand_army,bretonnia,grand_army,0.0,2000,3,v1.2,10
lizardmen,grand_army,empire,grand_army,0.0,2000,3,v1.2,10
tomb_kings,grand_army,dark_elves,grand_army,1.0,2000,3,v1.2,10
bretonnia,grand_army,w_chaos,grand_army,0.0,2000,3,v1.2,10
lizardmen,grand_army,high_elves,grand_army,0.0,2000,3,v1.2,10
empire,grand_army,high_elves,grand_army,1.0,2000,3,v1.2,10
empire,grand_army,tomb_kings,grand_army,0.0,2000,3,v1.2,10
high_elves,grand_army,bretonnia,grand_army,0.0,1500,5,v1.2,56
w_chaos,grand_army,bretonnia,grand_army,1.0,1500,5,v1.2,56
high_elves,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
dwarves,grand_army,o_and_g,grand_army,1.0,1500,5,v1.2,56
w_chaos,grand_army,o_and_g,grand_army,0.0,1500,5,v1.2,56
tomb_kings,mortuary_cult,high_elves,grand_army,0.0,1500,5,v1.2,56
dwarves,grand_army,w_chaos,grand_army,0.0,1500,5,v1.2,56
wood_elves,grand_army,w_chaos,grand_army,0.5,1500,5,v1.2,56
w_chaos,grand_army,bretonnia,grand_army,1.0,1500,5,v1.2,56
bretonnia,grand_army,tomb_kings,grand_army,0.0,1500,5,v1.2,56
dwarves,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
high_elves,grand_army,bretonnia,grand_army,0.0,1500,5,v1.2,56
dwarves,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
o_and_g,troll_horde,beastmen,grand_army,1.0,1500,5,v1.2,56
tomb_kings,mortuary_cult,wood_elves,grand_army,1.0,1500,5,v1.2,56
empire,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
tomb_kings,grand_army,wood_elves,grand_army,0.0,1500,5,v1.2,56
dwarves,grand_army,beastmen,grand_army,1.0,1500,5,v1.2,56
o_and_g,grand_army,tomb_kings,royal_host,1.0,1500,5,v1.2,56
beastmen,grand_army,empire,grand_army,1.0,1500,5,v1.2,56
dwarves,grand_army,tomb_kings,grand_army,1.0,1500,5,v1.2,56
w_chaos,grand_army,beastmen,grand_army,1.0,1500,5,v1.2,56
beastmen,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
bretonnia,grand_army,tomb_kings,grand_army,1.0,1500,5,v1.2,56
bretonnia,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
tomb_kings,grand_army,bretonnia,grand_army,1.0,1500,5,v1.2,56
empire,grand_army,tomb_kings,mortuary_cult,0.0,1500,5,v1.2,56
w_chaos,grand_army,beastmen,grand_army,0.0,1500,5,v1.2,56
bretonnia,grand_army,w_chaos,grand_army,1.0,1500,5,v1.2,56
tomb_kings,grand_army,high_elves,grand_army,0.5,1500,5,v1.2,56
w_chaos,grand_army,beastmen,grand_army,0.0,1500,5,v1.2,56
